#99990 lat=-72.012 lon=2.537 elev=1277 name=TROLL_I_ANTARKTIS
39165 lat=58.1555 lon=7.9993 elev=9 name=KRISTIANSAND_BRANNSTASJON
39200 lat=58.1457 lon=7.9968 elev=25 name=KRISTIANSAND_-_KVADRATUREN
39201 lat=58.1095 lon=7.9383 elev=32 name=KRISTIANSAND_-_BRÅVANN
39210 lat=58.1427 lon=7.9733 elev=86 name=DUEKNIPEN
#39212 lat=58.1412 lon=7.9397 elev=80 name=EV39_FIDJANE
39220 lat=58.2153 lon=7.89 elev=151 name=MESTAD_I_ODDERNES
#41005 lat=58.086 lon=7.6202 elev=80 name=EV39_SUVATNET
41090 lat=58.0247 lon=7.4517 elev=10 name=MANDAL_III
42160 lat=58.109 lon=6.5675 elev=14 name=LISTA_FYR
42650 lat=58.2842 lon=6.6498 elev=5 name=FLEKKEFJORD
#42700 lat=58.3702 lon=6.6315 elev=150 name=EV36_REGEVIK
42720 lat=58.4117 lon=6.657 elev=75 name=BAKKE
#39450 lat=58.3085 lon=7.8125 elev=280 name=RV9_DALEHEFTE
41200 lat=58.318 lon=7.5938 elev=275 name=FINSLAND
41480 lat=58.6158 lon=7.407 elev=278 name=ÅSERAL
41550 lat=58.7878 lon=7.3501 elev=504 name=LJOSLAND_-_MONEN
41670 lat=58.267 lon=7.3807 elev=263 name=KONSMO_-_HØYLAND
41770 lat=57.9826 lon=7.0478 elev=16 name=LINDESNES_FYR
#41795 lat=58.111 lon=7.2092 elev=150 name=EV39_OSESTAD
41820 lat=58.1344 lon=7.0448 elev=4 name=KVÅVIK
41825 lat=58.1258 lon=7.0503 elev=6 name=LYNGDAL
#41990 lat=58.2205 lon=6.9238 elev=220 name=E39_VATLAND
41860 lat=58.2435 lon=6.9827 elev=317 name=KVINESHEI_-_SØRHELLE
#42490 lat=58.5047 lon=7.0787 elev=470 name=FV42_HADDELANDSHEIA
42520 lat=58.6577 lon=6.9443 elev=348 name=RISNES_I_FJOTLAND
42550 lat=58.7667 lon=7.0167 elev=650 name=SOLHOM_I_KVINESDAL
42600 lat=59.0267 lon=7.0833 elev=840 name=SIRDAL_-_ROSKREPP
42810 lat=58.6642 lon=6.709 elev=55 name=TONSTAD_-_NETTFED
42921 lat=58.8858 lon=6.8442 elev=500 name=SIRDAL_-_TJØRHOM_II
42940 lat=58.923 lon=6.9097 elev=560 name=SIRDAL_-_SINNES
42950 lat=58.9455 lon=6.9183 elev=582 name=ØVRE_SIRDAL
43000 lat=59.1193 lon=6.8938 elev=760 name=SIRDAL_-_DUGE
#44985 lat=58.8933 lon=6.6665 elev=660 name=FV45_HUNNEDALEN
43350 lat=58.4353 lon=5.8718 elev=49 name=EIGERØYA
43360 lat=58.4527 lon=6.003 elev=4 name=EGERSUND
#43520 lat=58.6265 lon=6.4867 elev=385 name=F42_TVERRA
#44710 lat=58.8842 lon=5.7183 elev=15 name=E39_FORUS
44730 lat=58.8662 lon=5.7592 elev=19 name=SANDNES_-_ROVIK
44760 lat=58.9055 lon=5.9672 elev=2 name=IMS
#44780 lat=58.8642 lon=5.9622 elev=170 name=F316_TENGESDAL
44800 lat=58.8185 lon=5.9202 elev=230 name=SVILAND
#44563 lat=58.9622 lon=5.6147 elev=20 name=F509_SUNDEKROSSEN
44580 lat=58.9482 lon=5.6697 elev=15 name=STAVANGER_-_MADLA
44620 lat=58.9875 lon=5.6847 elev=30 name=STAVANGER_-_TASTA
44640 lat=58.9572 lon=5.73 elev=72 name=STAVANGER_-_VÅLAND
44660 lat=58.9987 lon=5.7193 elev=5 name=STAVANGER_-_HUNDVÅG
47350 lat=59.4382 lon=5.078 elev=25 name=RØVÆR
43090 lat=58.325 lon=6.3582 elev=136 name=JØSSINGFJORD
#43220 lat=58.3798 lon=6.1937 elev=205 name=F44_SÆLEBU
#43007 lat=58.4727 lon=6.4062 elev=-999 name=E39_DRANGSDALEN
43010 lat=58.507 lon=6.5045 elev=65 name=EIK_-_HOVE
#43530 lat=58.5603 lon=6.0762 elev=120 name=F316_SAGLANDSBAKKEN
#43895 lat=58.5505 lon=5.6815 elev=10 name=F44_KVASSHEIM
44080 lat=58.6592 lon=5.5553 elev=24 name=OBRESTAD_FYR
44300 lat=58.7605 lon=5.6505 elev=87 name=SÆRHEIM
44160 lat=58.6947 lon=5.6418 elev=19 name=HOGNESTAD
44190 lat=58.736 lon=5.7402 elev=135 name=TIME_-_LYE
43810 lat=58.7645 lon=6.3675 elev=311 name=MAUDAL
44480 lat=58.6842 lon=5.9847 elev=263 name=SØYLAND_I_GJESDAL
#44485 lat=58.6833 lon=5.9877 elev=230 name=E39_SØYLAND
44520 lat=58.755 lon=6.0135 elev=288 name=HELLAND_I_GJESDAL
44900 lat=58.8286 lon=6.0553 elev=44 name=OLTEDAL
#44970 lat=58.8077 lon=6.243 elev=65 name=F45_DIRDAL
#44545 lat=58.858 lon=5.6468 elev=30 name=F510_REGE
44550 lat=58.8743 lon=5.665 elev=33 name=SOLA_RADIOSONDESTASJON
44560 lat=58.8843 lon=5.637 elev=7 name=SOLA
#44567 lat=58.9908 lon=5.6545 elev=35 name=E39_FINNESTAD
45350 lat=59.0552 lon=6.6467 elev=5 name=LYSEBOTN
#45460 lat=59.0147 lon=6.049 elev=10 name=R13_JØRPELAND
45530 lat=59.0512 lon=6.1212 elev=300 name=LIARVATN
45600 lat=59.0775 lon=6.02 elev=64 name=BJØRHEIM_I_RYFYLKE
#45675 lat=59.1497 lon=6.1737 elev=5 name=R13_ÅRDAL
45770 lat=59.23 lon=6.1498 elev=43 name=HJELMELAND
45870 lat=59.16 lon=6.0365 elev=30 name=FISTER_-_SIGMUNDSTAD
#46090 lat=59.2942 lon=6.2927 elev=30 name=R13_EIANE
46150 lat=59.4791 lon=6.2761 elev=25 name=SAND_I_RYFYLKE_II
46300 lat=59.5887 lon=6.809 elev=333 name=SULDALSVATN
46400 lat=59.6497 lon=6.8203 elev=72 name=NESFLATEN
46610 lat=59.6478 lon=6.35 elev=5 name=SAUDA
46700 lat=59.6863 lon=6.52 elev=255 name=HELLANDSBYGD
#44605 lat=59.1222 lon=5.68 elev=30 name=E39_RENNESØY
44610 lat=59.0705 lon=5.4122 elev=21 name=KVITSØY_-_NORDBØ
#47055 lat=59.2955 lon=5.489 elev=40 name=E39_EIKJE
#47060 lat=59.418 lon=5.4485 elev=30 name=E39_AKSDAL_SØR
#47220 lat=59.1895 lon=5.1837 elev=35 name=F47_FERKINGSTAD       # Winds up to 90 m/s
47240 lat=59.2693 lon=5.2632 elev=19 name=KARMØY_-_BREKKEVANN
47260 lat=59.3497 lon=5.1977 elev=24 name=HAUGESUND_LUFTHAVN
47270 lat=59.3198 lon=5.3192 elev=8 name=KARMØY_-_HYDRO
47300 lat=59.3066 lon=4.8723 elev=55 name=UTSIRA_FYR
46850 lat=59.5558 lon=5.9955 elev=159 name=HUNDSEID_I_VIKEDAL
46930 lat=59.4927 lon=5.7208 elev=20 name=VATS_I_VINDAFJORD
47090 lat=59.5033 lon=5.6257 elev=5 name=SKJOLD_-_FRØVIK
#47480 lat=59.5698 lon=5.7025 elev=50 name=E134_VATS
#50415 lat=60.3358 lon=5.4963 elev=300 name=FV165_BONTVEIT
50450 lat=60.2733 lon=5.3315 elev=54 name=FANA_-_STEND
50480 lat=60.2918 lon=5.2798 elev=45 name=BERGEN_-_SANDSLI
50500 lat=60.2892 lon=5.2265 elev=48 name=FLESLAND
#50505 lat=60.3452 lon=5.3713 elev=230 name=FV188_NATTLANDSFJELLET
#50506 lat=60.353 lon=5.3383 elev=15 name=EV39_FJØSANGER
#50507 lat=60.331 lon=5.2992 elev=90 name=FV285_BØNESKOGEN
50540 lat=60.383 lon=5.3327 elev=12 name=BERGEN_-_FLORIDA
#50770 lat=60.4612 lon=5.3888 elev=80 name=EV16_BLINDHEIM
#50850 lat=60.357 lon=5.4515 elev=80 name=FV580_HAUKELAND
#52452 lat=60.5225 lon=5.267 elev=20 name=EV39_NORDHORDLANDSBRUA
47498 lat=59.6625 lon=5.9538 elev=8 name=ETNE_II
47500 lat=59.6648 lon=5.9655 elev=35 name=ETNE
47600 lat=59.6642 lon=6.0657 elev=83 name=LITLEDAL
47610 lat=59.6357 lon=6.0873 elev=568 name=KRITLE
47820 lat=59.8594 lon=6.2786 elev=178 name=EIKEMO
#47445 lat=59.625 lon=5.4848 elev=50 name=EV39_SVEIO
47450 lat=59.6532 lon=5.4335 elev=36 name=STRAUMØY
48330 lat=59.9083 lon=5.0683 elev=25 name=SLÅTTERØY_FYR
#48069 lat=59.7372 lon=5.3795 elev=20 name=EV39_BØMLABRUA
#48070 lat=59.7465 lon=5.4025 elev=20 name=EV39_STORDABRUA
48120 lat=59.7933 lon=5.3407 elev=49 name=STORD_LUFTHAVN
#48170 lat=59.9127 lon=5.488 elev=60 name=EV39_MEHAMMAR
47890 lat=59.8581 lon=6.0167 elev=38 name=OPSTVEIT
48450 lat=59.8643 lon=5.7698 elev=13 name=HUSNES
48500 lat=59.991 lon=6.024 elev=51 name=ROSENDAL
48780 lat=60.1322 lon=6.3305 elev=33 name=MAURANGER_KRAFTSTASJON
50150 lat=60.0422 lon=5.9057 elev=45 name=HATLESTRAND
49080 lat=60.28 lon=6.3853 elev=342 name=ØVRE_KROSSDALEN
#33990 lat=59.8498 lon=7.0873 elev=990 name=E134_HAUKELIFJELL
46430 lat=59.8315 lon=6.733 elev=1010 name=RØLDALSFJELLET
46432 lat=59.8357 lon=6.7108 elev=1370 name=RØLDALSFJELLET_-_ELVERSHEI
46450 lat=59.8304 lon=6.8238 elev=393 name=RØLDAL
46510 lat=59.8402 lon=6.9825 elev=1079 name=MIDTLÆGER
#49240 lat=59.9487 lon=6.5832 elev=205 name=RV13_LÅTEFOSS
49351 lat=60.1222 lon=6.5561 elev=32 name=TYSSEDAL_IA
49490 lat=60.3185 lon=6.6538 elev=12 name=ULLENSVANG_FORSØKSGARD
29400 lat=60.1834 lon=7.4806 elev=1250 name=SANDHAUG
29900 lat=60.3778 lon=7.5693 elev=1250 name=SKURDEVIKÅI
49631 lat=60.4647 lon=7.0685 elev=20 name=EIDFJORD_II
49800 lat=60.4085 lon=7.2798 elev=735 name=FET_I_EIDFJORD
#49860 lat=60.3693 lon=7.4945 elev=1243 name=RV7_DYRANUT
25830 lat=60.5925 lon=7.5305 elev=1210 name=FINSEVATN
49910 lat=60.5637 lon=6.9325 elev=42 name=ULVIK_-_HJELTNES
53530 lat=60.657 lon=7.276 elev=1162 name=MIDTSTOVA
51250 lat=60.6887 lon=5.9647 elev=316 name=ØVSTEDAL
51440 lat=60.647 lon=6.1105 elev=17 name=EVANGER
#51460 lat=60.6383 lon=6.2032 elev=45 name=EV16_EVANGER_AUST
51470 lat=60.6455 lon=6.222 elev=328 name=BULKEN
51530 lat=60.625 lon=6.4262 elev=54 name=VOSSEVANGEN
51800 lat=60.7022 lon=6.9373 elev=695 name=MJØLFJELL_UH
#51940 lat=60.7855 lon=6.4997 elev=215 name=EV16_VINJE_VEST
51980 lat=60.8603 lon=6.4675 elev=853 name=MYRKDALEN-ONDRAHAUGEN
51990 lat=60.8655 lon=6.4733 elev=700 name=MYRKDALEN-VETLEBOTN
53160 lat=60.9004 lon=6.7243 elev=614 name=JORDALEN_-_NÅSEN
50070 lat=60.3578 lon=6.2748 elev=49 name=KVAMSØY
50080 lat=60.379 lon=6.1927 elev=108 name=ØYSTESE_-_BORGE
50110 lat=60.3363 lon=6.2182 elev=13 name=KVAM_-_AKSNESET
50120 lat=60.2747 lon=6.0392 elev=16 name=SKULAFOSSEN_KRAFTSTASJON
50310 lat=60.3887 lon=5.964 elev=455 name=KVAMSKOGEN_-_JONSHØGDI
#50311 lat=60.3877 lon=5.9668 elev=448 name=FV7_KVAMSKOGEN
50351 lat=60.464 lon=5.8938 elev=367 name=SAMNANGER_II
#50360 lat=60.3982 lon=5.6502 elev=250 name=FV7_GULLBOTN
50175 lat=60.0167 lon=5.2058 elev=32 name=AUSTEVOLL
#50525 lat=60.3727 lon=5.1657 elev=30 name=RV555_SOTRABRUA
#52463 lat=60.3965 lon=5.2143 elev=25 name=FV562_ASKØYBRUA
51010 lat=60.5205 lon=5.7243 elev=10 name=FOSSMARK
52170 lat=60.8028 lon=6.1469 elev=450 name=EKSINGEDAL
52220 lat=60.8289 lon=6.2645 elev=579 name=GULLBRÅ
52310 lat=60.8562 lon=5.9733 elev=125 name=MODALEN_III
52475 lat=60.5313 lon=4.8933 elev=30 name=BLOMVÅG_-_SELE
#52360 lat=60.7915 lon=5.6238 elev=325 name=EV39_ROMARHEIMDALEN
#52390 lat=60.626 lon=5.4722 elev=100 name=E39_OSTEREIDET
52400 lat=60.623 lon=5.3808 elev=72 name=EIKANGER_-_MYR
#52415 lat=60.7018 lon=5.2288 elev=50 name=FV57_MARÅS
#52555 lat=60.7928 lon=5.0218 elev=25 name=FV57_MONGSTAD_SØR
52535 lat=60.78 lon=4.72 elev=19 name=FEDJE
52601 lat=60.8347 lon=5.5833 elev=325 name=HAUKELAND_-_STOREVATN
52750 lat=60.8462 lon=5.2108 elev=13 name=FRØYSET
#57630 lat=61.5647 lon=5.6658 elev=190 name=RV5_SVARTHUMLE
57710 lat=61.5832 lon=5.0278 elev=9 name=FLORØ_LUFTHAVN
57770 lat=61.5717 lon=4.6817 elev=26 name=YTTERØYANE_FYR
52860 lat=61.0272 lon=5.3813 elev=38 name=TAKLE
52930 lat=60.9585 lon=5.425 elev=240 name=BREKKE_I_SOGN
#52940 lat=60.941 lon=5.4988 elev=220 name=EV39_KRINGLA
56400 lat=61.0047 lon=4.6758 elev=3 name=YTRE_SOLUND
52970 lat=61.0657 lon=5.9063 elev=4 name=SØREBØ
52990 lat=61.1087 lon=6.1395 elev=4 name=ORTNEVIK
56010 lat=61.2178 lon=6.0647 elev=5 name=HØYANGER_VERK
56280 lat=61.2163 lon=5.7513 elev=350 name=RØRVIKVATN_VED_VADHEIM
56320 lat=61.1122 lon=5.547 elev=31 name=LAVIK
#53010 lat=60.9692 lon=6.5055 elev=910 name=R13_VIKAFJELL
53070 lat=61.0728 lon=6.5813 elev=65 name=VIK_I_SOGN_III
53101 lat=61.1725 lon=6.6447 elev=49 name=VANGSNES
53130 lat=61.0688 lon=6.9345 elev=32 name=FRESVIK
55928 lat=61.203 lon=6.5285 elev=15 name=BALESTRAND_-_BALE
55930 lat=61.2038 lon=6.5315 elev=14 name=BALESTRAND_BRANNSTASJON
55770 lat=61.1798 lon=6.8622 elev=45 name=NJØS
55700 lat=61.158 lon=7.1413 elev=497 name=SOGNDAL_LUFTHAVN
#55705 lat=61.2017 lon=7.2098 elev=170 name=RV5_KAUPANGER
55730 lat=61.3348 lon=6.9335 elev=421 name=SOGNDAL_-_SELSENG
#55735 lat=61.3473 lon=6.8745 elev=521 name=RV5_FRUDALEN
55820 lat=61.4233 lon=6.7642 elev=3 name=FJÆRLAND_-_BREMUSEET
#53230 lat=60.8935 lon=7.0557 elev=490 name=EV16_LANGHUSO
#53280 lat=60.861 lon=7.1048 elev=15 name=E16_FLÅM
53480 lat=60.7192 lon=7.2085 elev=960 name=KLEVAVATNET
53700 lat=60.9032 lon=7.2018 elev=15 name=AURLAND
#53990 lat=60.7418 lon=7.5748 elev=1160 name=FV50_VESTREDALEN
54110 lat=61.1033 lon=7.5025 elev=2 name=LÆRDAL_IV
54190 lat=61.0488 lon=7.5955 elev=90 name=LJØSNE
54320 lat=61.0588 lon=7.8197 elev=407 name=BORGUND_-_LO
#54330 lat=61.0795 lon=7.8478 elev=410 name=EV16_BORGUND_V
54420 lat=61.0067 lon=8.0912 elev=1124 name=ØLJUSJØ_PUMPEKRAFTVERK
54600 lat=61.1093 lon=8.036 elev=806 name=MARISTOVA
#54740 lat=61.1883 lon=7.6218 elev=35 name=FV53_NADDVIK
#54770 lat=61.2722 lon=7.766 elev=50 name=FV53_BRENNBORG
54780 lat=61.3115 lon=7.8183 elev=28 name=ØVRE_ÅRDAL
#54815 lat=61.2747 lon=8.1385 elev=1080 name=FV53_TYINOSEN
55230 lat=61.5158 lon=7.9058 elev=2062 name=FANNARÅKI
55300 lat=61.4962 lon=7.606 elev=17 name=SKJOLDEN
55550 lat=61.2925 lon=7.1887 elev=246 name=HAFSLO
55670 lat=61.4783 lon=7.034 elev=172 name=VEITASTROND
56420 lat=61.2928 lon=5.0443 elev=7 name=FURENESET
56520 lat=61.232 lon=5.4342 elev=85 name=HOVLANDSDAL
#56250 lat=61.2922 lon=5.827 elev=140 name=EV39_ÅBERGSDALEN
56780 lat=61.3435 lon=5.7267 elev=47 name=SYGNA
56850 lat=61.3262 lon=6.1983 elev=243 name=VIKSDALEN_I_GAULAR
57000 lat=61.391 lon=5.76 elev=321 name=FØRDE_LH_-_BRINGELAND
#57365 lat=61.5027 lon=6.1298 elev=210 name=EV39_VASSENDEN
57390 lat=61.5755 lon=6.4901 elev=205 name=SKEI_I_JØLSTER
56960 lat=61.4202 lon=6.3758 elev=329 name=HAUKEDAL
57420 lat=61.4648 lon=5.9333 elev=64 name=FØRDE_-_TEFRE
57480 lat=61.5349 lon=6.0586 elev=237 name=BOTNEN_I_FØRDE
57810 lat=61.7707 lon=5.2983 elev=16 name=SVELGEN_II
57850 lat=61.8986 lon=5.5333 elev=78 name=DAVIKNES
57940 lat=61.832 lon=5.6674 elev=24 name=ÅLFOTEN_II
59110 lat=62.034 lon=4.986 elev=75 name=KRÅKENES
59250 lat=61.9985 lon=5.088 elev=3 name=REFVIK
59450 lat=62.1476 lon=5.2136 elev=75 name=STADLANDET
58780 lat=61.9183 lon=6.0392 elev=34 name=NORDFJORDEID_-_NYMARK
58960 lat=62.0033 lon=6.6497 elev=349 name=HORNINDAL
57660 lat=61.6415 lon=5.8163 elev=170 name=EIMHJELLEN
57990 lat=61.6594 lon=5.9468 elev=230 name=GJENGEDAL
#58030 lat=61.7503 lon=5.9467 elev=7 name=FV615_HYEN
58070 lat=61.788 lon=6.1837 elev=51 name=SANDANE
58100 lat=61.8293 lon=6.1043 elev=60 name=SANDANE_LUFTHAVN
58320 lat=61.7131 lon=6.6152 elev=315 name=MYKLEBUST_I_BREIM
#58350 lat=61.7668 lon=6.5043 elev=635 name=FV60_UTVIKFJELLET
58390 lat=61.8375 lon=6.5977 elev=70 name=INNVIK_-_HEGGDAL
58480 lat=61.694 lon=6.8087 elev=40 name=BRIKSDAL
#58705 lat=61.9878 lon=7.3288 elev=1400 name=RV15_STRYNEFJELL-KVITENOVA
58900 lat=61.9157 lon=6.5585 elev=208 name=STRYN_-_KROKEN
#58910 lat=61.912 lon=6.5835 elev=220 name=RV15_MARKANE
62160 lat=62.805 lon=7.7002 elev=20 name=ISTAD_KRAFTSTASJON
62270 lat=62.7443 lon=7.2617 elev=3 name=MOLDE_LUFTHAVN
60850 lat=62.4317 lon=6.4325 elev=1 name=EMBLEM
60890 lat=62.4647 lon=6.3961 elev=27 name=BRUSDALSVATN_II
60930 lat=62.4827 lon=6.3883 elev=18 name=BINGSA
60945 lat=62.4703 lon=6.2108 elev=15 name=ÅLESUND_IV
#60947 lat=62.4703 lon=6.1945 elev=10 name=FV395_ÅLESUND
64200 lat=63.066 lon=7.8788 elev=38 name=KVALVÅG_PÅ_FREI
#64242 lat=63.0857 lon=7.7978 elev=40 name=RV70_RENSVIK
64300 lat=63.1252 lon=7.7043 elev=39 name=KRISTIANSUND_-_KARIHOLA
64320 lat=63.1258 lon=7.7303 elev=4 name=KRISTIANSUND_ELVERK
64330 lat=63.1093 lon=7.8158 elev=62 name=KRISTIANSUND_LUFTHAVN
59610 lat=62.103 lon=5.5817 elev=41 name=FISKÅBYGD
59800 lat=62.3294 lon=5.268 elev=38 name=SVINØY_FYR
#59586 lat=62.3468 lon=5.9143 elev=130 name=FV61_HAREID
59680 lat=62.181 lon=6.0807 elev=74 name=ØRSTA-VOLDA_LUFTHAVN
#59860 lat=62.27 lon=5.9918 elev=20 name=EV39_FLÅSKJÆR
59900 lat=62.2027 lon=6.4657 elev=21 name=SÆBØ
60810 lat=62.5158 lon=6.8717 elev=625 name=LEBERGSFJELLET
60400 lat=62.2472 lon=7.2399 elev=28 name=NORDDAL
60500 lat=62.2305 lon=7.4218 elev=11 name=TAFJORD
60620 lat=62.3288 lon=7.5128 elev=312 name=GRØNNING
60650 lat=62.2882 lon=7.2172 elev=34 name=LINGE
60240 lat=62.191 lon=6.9933 elev=900 name=ÅKERNESET
#60835 lat=62.4827 lon=6.6457 elev=20 name=EV136_SVORTA
#60880 lat=62.4837 lon=6.4723 elev=70 name=EV39_BRUSDALEN
60990 lat=62.5617 lon=6.115 elev=22 name=VIGRA
61040 lat=62.6017 lon=6.3187 elev=13 name=HILDRE
61060 lat=62.6512 lon=6.7552 elev=43 name=REKDAL
#61070 lat=62.5325 lon=6.949 elev=305 name=EV39_ØRSKOGFJELL
61340 lat=62.5643 lon=7.672 elev=4 name=ÅNDALSNES_-_KAMSHAUGEN
#61408 lat=62.4888 lon=7.7612 elev=55 name=EV136_HORGHEIM
61410 lat=62.4555 lon=7.7703 elev=1294 name=MANNEN
61420 lat=62.445 lon=7.8483 elev=67 name=MARSTEIN
#61580 lat=62.2943 lon=8.1255 elev=450 name=E136_BRUSTUGLIA
61820 lat=62.6635 lon=8.1063 elev=14 name=ERESFJORD
62480 lat=62.859 lon=6.5383 elev=13 name=ONA_II
62700 lat=62.9087 lon=7.2436 elev=80 name=HUSTADVATN
62900 lat=62.8915 lon=7.3905 elev=49 name=EIDE_PÅ_NORDMØRE
64510 lat=62.9133 lon=8.1862 elev=23 name=TINGVOLL
63100 lat=62.6855 lon=8.4219 elev=47 name=ØKSENDAL
63420 lat=62.675 lon=8.5588 elev=10 name=SUNNDALSØRA_III
63530 lat=62.5095 lon=8.9773 elev=698 name=HAFSÅS
64760 lat=62.9847 lon=8.6897 elev=5 name=SURNADAL_-_SYLTE
64870 lat=63.0493 lon=9.0878 elev=410 name=TÅGDALEN
64900 lat=63.038 lon=9.2205 elev=228 name=RINDAL
65310 lat=63.518 lon=7.9467 elev=5 name=VEIHOLMEN
65370 lat=63.4197 lon=8.063 elev=30 name=SMØLA_-_MOLDSTAD
67140 lat=63.3403 lon=10.2973 elev=44 name=SKJETLEIN
67150 lat=63.328 lon=10.2737 elev=13 name=LEINSTRAND
#67153 lat=63.3237 lon=10.3183 elev=40 name=E6_KLETT
68050 lat=63.443 lon=10.4428 elev=13 name=LADE
68120 lat=63.3628 lon=10.3597 elev=135 name=SAUPSTAD
68125 lat=63.4223 lon=10.3498 elev=156 name=SVERRESBORG
#68175 lat=63.4078 lon=10.4388 elev=120 name=E6_MOHOLTLIA
68230 lat=63.3987 lon=10.4228 elev=84 name=TRONDHEIM_-_RISVOLLAN
#68238 lat=63.3478 lon=10.3695 elev=140 name=EV6_HEIMDAL
68860 lat=63.4106 lon=10.4539 elev=127 name=TRONDHEIM_-_VOLL
68863 lat=63.4107 lon=10.4535 elev=127 name=TRONDHEIM_-_VOLL_PLU
69020 lat=63.4248 lon=10.5337 elev=23 name=RANHEIM
65230 lat=63.2613 lon=9.0115 elev=45 name=HEMNE_-_LENES
65270 lat=63.2302 lon=9.3488 elev=306 name=SØVATNET
65451 lat=63.5187 lon=9.1125 elev=13 name=HITRA_-_SANDSTAD_II
65940 lat=63.8467 lon=8.4667 elev=5 name=SULA
71850 lat=64.173 lon=9.4063 elev=16 name=HALTEN_FYR
71550 lat=63.7045 lon=9.6105 elev=10 name=ØRLAND_III
71320 lat=63.5858 lon=9.9705 elev=23 name=RISSA_III
71370 lat=63.6427 lon=10.1838 elev=158 name=SLIPER
71750 lat=63.9177 lon=10.415 elev=94 name=BREIVOLL
71780 lat=63.9662 lon=10.2158 elev=20 name=ÅFJORD_II
#71805 lat=64.0972 lon=10.5248 elev=265 name=FV715_MOMYR
71810 lat=64.1003 lon=10.5293 elev=280 name=ÅFJORD_-_MOMYR
71900 lat=64.2448 lon=10.3257 elev=12 name=BESSAKER
71990 lat=64.4013 lon=10.455 elev=18 name=BUHOLMRÅSA_FYR
63580 lat=62.6708 lon=9.1967 elev=596 name=ÅNGÅRDSVATNET
63583 lat=62.69 lon=9.1 elev=647 name=STORLIGRENDA
63705 lat=62.6043 lon=9.6667 elev=604 name=OPPDAL_-_SÆTER
#63725 lat=62.6007 lon=9.7215 elev=555 name=EV6_OPPDAL
63750 lat=62.5739 lon=9.646 elev=512 name=MJØEN
63850 lat=62.6393 lon=9.5505 elev=690 name=DØRRESLØKKJA
63910 lat=62.3003 lon=9.604 elev=934 name=KONGSVOLL_FJELLSTUE
#63940 lat=62.2767 lon=9.5877 elev=940 name=E6_GRØNBAKKEN
66560 lat=62.8272 lon=9.6988 elev=660 name=NERSKOGEN_-_GRANASJØEN
66620 lat=62.864 lon=9.8354 elev=223 name=RENNEBU_-_RAMSTAD
66720 lat=62.8332 lon=10.0188 elev=440 name=BERKÅK_-_TERMINALVEIEN
#67340 lat=62.8613 lon=10.0213 elev=425 name=EV6_BUVATNET
66230 lat=63.1423 lon=9.8197 elev=240 name=ÅMOT_I_MELDAL
66070 lat=63.2941 lon=9.7291 elev=84 name=SKJENALDFOSSEN_I_ORKDAL
#66120 lat=63.3093 lon=9.5685 elev=310 name=RV714_VÅVATNET
66150 lat=63.3153 lon=9.8495 elev=4 name=ORKDAL_-_THAMSHAMN
#66175 lat=63.2307 lon=9.7628 elev=15 name=FV65_BYE
10300 lat=62.4698 lon=11.7752 elev=650 name=HÅSJØEN_-_SOLGLØTT
10380 lat=62.5773 lon=11.3518 elev=625 name=RØROS_LUFTHAVN
10600 lat=62.6737 lon=11.4534 elev=685 name=AURSUND
10800 lat=62.6794 lon=11.8153 elev=760 name=SØLENDET
#67890 lat=62.7403 lon=11.3245 elev=700 name=FV30_RUGLDALEN
67780 lat=62.8523 lon=11.2058 elev=397 name=ÅLEN
67270 lat=62.983 lon=10.2373 elev=160 name=EV6_SOKNEDAL
67280 lat=62.9535 lon=10.1788 elev=299 name=SOKNEDAL
67560 lat=62.9763 lon=10.5608 elev=127 name=KOTSØY
67202 lat=63.1095 lon=10.4888 elev=420 name=MELHUS_-_GAMMELÅSEN
#67210 lat=63.1385 lon=10.255 elev=40 name=EV6_HORG
68270 lat=63.2315 lon=10.4369 elev=173 name=LØKSMYR
68290 lat=63.2248 lon=11.0075 elev=160 name=SELBU_II
#69190 lat=63.338 lon=11.0887 elev=330 name=RV705_SELBUSKOGEN
68420 lat=63.0556 lon=11.5669 elev=302 name=AUNET
68840 lat=62.8952 lon=11.8626 elev=730 name=STUGUDAL_-_KÅSEN
70680 lat=63.9425 lon=11.4255 elev=59 name=MÆRE_III
70820 lat=64.1163 lon=11.729 elev=50 name=UTGÅRD
#70980 lat=64.1492 lon=11.7635 elev=100 name=E6_KVAM
71000 lat=64.0225 lon=11.4508 elev=6 name=STEINKJER_-_SØNDRE_EGGE
72250 lat=64.3317 lon=11.5439 elev=62 name=BANGDALEN
72580 lat=64.4708 lon=11.5705 elev=2 name=NAMSOS_LUFTHAVN
75020 lat=64.5228 lon=11.2806 elev=36 name=OTTERØY
69380 lat=63.4115 lon=11.7277 elev=169 name=MERÅKER_-_VARDETUN
69420 lat=63.2855 lon=11.9045 elev=521 name=KLUKSDAL
#69520 lat=63.3407 lon=12.0385 elev=465 name=EV14_TEVELDAL
69100 lat=63.4592 lon=10.9352 elev=12 name=VÆRNES
69150 lat=63.4882 lon=10.8795 elev=40 name=KVITHAMAR
#69280 lat=63.4652 lon=11.4957 elev=90 name=EV14_MEÅDAL
69550 lat=63.487 lon=11.3536 elev=175 name=ØSTÅS_I_HEGRA
69655 lat=63.5657 lon=10.694 elev=70 name=FROSTA
71280 lat=63.6856 lon=10.6075 elev=138 name=LEKSVIK_-_MYRAN
